,match_id,home_team_player_1,home_team_player_2,home_team_player_3,home_team_player_4,home_team_player_5,home_team_player_6,home_team_player_7,home_team_player_8,home_team_player_9,home_team_player_10,home_team_player_11,away_team_player_1,away_team_player_2,away_team_player_3,away_team_player_4,away_team_player_5,away_team_player_6,away_team_player_7,away_team_player_8,away_team_player_9,away_team_player_10,away_team_player_11,stadium_name,weather,temperature,humidity
5070,14036,GK 曽ヶ端 準 21,DF 西 大伍 22,DF 岩政 大樹 3,DF 山村 和也 4,DF 新井場 徹 7,MF 梅鉢 貴秀 27,MF 小笠原 満男 40,MF 遠藤 康 25,MF 土居 聖真 28,FW 大迫 勇也 9,FW 興梠 慎三 13,GK 加藤 順大 18,DF 坪井 慶介 2,DF 永田 充 17,DF 槙野 智章 20,MF 平川 忠亮 14,MF 鈴木 啓太 13,MF 阿部 勇樹 22,MF 梅崎 司 7,MF 柏木 陽介 8,MF マルシオ リシャルデス 10,FW ポポ 16,県立カシマサッカースタジアム,晴のち曇,9.3,31%
5071,14037,GK 西川 周作 1,DF ファン ソッコ 2,DF 千葉 和彦 5,DF 水本 裕貴 4,MF ミキッチ 14,MF 青山 敏弘 6,MF 森﨑 和幸 8,MF 森脇 良太 24,MF 大﨑 淳矢 25,MF 髙萩 洋次郎 15,FW 佐藤 寿人 11,GK 藤ヶ谷 陽介 1,DF 加地 亮 21,DF 中澤 聡太 2,DF 今野 泰幸 15,DF 藤春 廣輝 4,MF 武井 択也 23,MF 遠藤 保仁 7,MF 倉田 秋 14,MF 二川 孝広 10,FW 佐藤 晃大 20,FW ラフィーニャ 9,広島ビッグアーチ,晴,3.4,76%
5072,14038,GK 西部 洋平 21,DF 實藤 友紀 15,DF ジェシ 5,DF 森下 俊 33,DF 小宮山 尊信 8,MF 中村 憲剛 14,MF 柴崎 晃誠 19,MF 田坂 祐介 6,FW 矢島 卓郎 9,FW レナト 10,FW 小林 悠 11,GK 権田 修一 20,DF 徳永 悠平 2,DF 森重 真人 3,DF チャン ヒョンス 30,DF 太田 宏介 6,MF 高橋 秀人 4,MF 長谷川 アーリアジャスール 8,MF 石川 直宏 18,MF 羽生 直剛 22,MF 谷澤 達也 39,FW ルーカス 49,等々力陸上競技場,晴,12.9,35%
5073,14039,GK 菅野 孝憲 21,DF 酒井 宏樹 4,DF 那須 大亮 6,DF 増嶋 竜也 5,DF 藤田 優人 27,MF レアンドロ ドミンゲス 10,MF 栗澤 僚一 28,MF 茨田 陽生 20,MF ジョルジ ワグネル 15,FW 工藤 壮人 19,FW 田中 順也 18,GK 林 卓人 16,DF 菅井 直樹 25,DF 鎌田 次郎 2,DF 上本 大海 29,DF 朴 柱成 27,MF 松下 年宏 8,MF 富田 晋伍 17,MF 太田 吉彰 15,MF 関口 訓充 11,FW ウイルソン 18,FW 赤嶺 真吾 24,日立柏サッカー場,雨,10.2,93%
5074,14040,GK 権田 修一 20,DF 徳永 悠平 2,DF 森重 真人 3,DF チャン ヒョンス 30,DF 太田 宏介 6,MF 高橋 秀人 4,MF 米本 拓司 7,MF 石川 直宏 18,MF 羽生 直剛 22,MF 谷澤 達也 39,FW ルーカス 49,GK 曽ヶ端 準 21,DF 西 大伍 22,DF 岩政 大樹 3,DF 山村 和也 4,DF 新井場 徹 7,MF 梅鉢 貴秀 27,MF 青木 剛 15,MF 遠藤 康 25,MF 小笠原 満男 40,FW 大迫 勇也 9,FW 興梠 慎三 13,味の素スタジアム,雨,10.3,87%
5075,14041,GK 飯倉 大樹 21,DF 小林 祐三 13,DF 栗原 勇蔵 4,DF 中澤 佑二 22,DF ドゥトラ 5,MF 富澤 清太郎 27,MF 中町 公祐 8,MF 中村 俊輔 25,MF 兵藤 慎剛 7,FW 小野 裕二 10,FW 大黒 将志 9,GK 北野 貴之 1,DF 坪内 秀介 14,DF 菊地 光将 2,DF 金 英權 20,DF 下平 匠 22,MF 青木 拓矢 6,MF カルリーニョス 5,MF 渡邉 大剛 13,MF 曺 永哲 9,MF 金久保 順 16,FW ラファエル 10,ニッパツ三ツ沢球技場,雨,11.6,80%
5076,14042,GK 加藤 順大 18,DF 坪井 慶介 2,DF 永田 充 17,DF 槙野 智章 20,MF 平川 忠亮 14,MF 鈴木 啓太 13,MF 阿部 勇樹 22,MF 梅崎 司 7,MF 柏木 陽介 8,MF マルシオ リシャルデス 10,FW ポポ 16,GK 徳重 健太 30,DF 奥井 諒 25,DF イ グァンソン 23,DF 高木 和道 22,DF 相馬 崇人 3,MF 伊野波 雅彦 19,MF 田中 英雄 18,MF 野沢 拓也 8,MF 大久保 嘉人 10,FW 都倉 賢 9,FW 吉田 孝行 17,埼玉スタジアム２００２,雨,10.4,78%
5077,14044,GK 楢﨑 正剛 1,DF 田中 隼磨 32,DF 田中 マルクス闘莉王 4,DF 増川 隆洋 5,DF 阿部 翔平 6,MF 小川 佳純 10,MF ダニルソン 20,MF 藤本 淳吾 8,FW 玉田 圭司 11,FW 永井 謙佑 18,FW 金崎 夢生 25,GK 李 昊乗 16,DF 高木 純平 7,DF ジェイド ノース 3,DF 奈良 竜樹 29,DF 岩沼 俊介 6,MF 前 貴之 31,MF 河合 竜二 4,MF 古田 寛幸 15,MF 宮澤 裕樹 10,MF 近藤 祐介 32,FW 前田 俊介 11,豊田スタジアム,屋内,15.4,70%
5078,14043,GK 林 彰洋 31,DF 吉田 豊 28,DF 平岡 康裕 3,DF カルフィン ヨン ア ピン 4,DF 李 記帝 33,DF 村松 大輔 2,MF アレックス 7,MF 高木 俊幸 13,MF 大前 元紀 11,MF 枝村 匠馬 8,FW ジミー フランサ 9,GK 八田 直樹 21,DF 駒野 友一 5,DF チョ ビョングク 24,DF 千代反田 充 4,DF 山本 脩斗 20,MF ロドリゴ ソウト 6,MF 山本 康裕 23,MF 山田 大記 10,MF 松浦 拓弥 11,MF 菅沼 実 15,FW 前田 遼一 18,アウトソーシングスタジアム日本平,雨,14.0,76%
5079,14045,GK 赤星 拓 1,DF 丹羽 竜平 15,DF キム クナン 5,DF 小林 久晃 4,DF 呂 成海 20,MF 岡本 知剛 6,MF 藤田 直之 14,MF 水沼 宏太 8,MF 金 民友 10,FW トジン 9,FW 豊田 陽平 11,GK 西川 周作 1,DF ファン ソッコ 2,DF 千葉 和彦 5,DF 水本 裕貴 4,MF ミキッチ 14,MF 青山 敏弘 6,MF 森﨑 和幸 8,MF 森脇 良太 24,MF 大﨑 淳矢 25,MF 髙萩 洋次郎 15,FW 佐藤 寿人 11,ベストアメニティスタジアム,晴,15.5,54%
5080,14046,GK 藤ヶ谷 陽介 1,DF 加地 亮 21,DF 中澤 聡太 2,DF 今野 泰幸 15,DF 藤春 廣輝 4,MF 武井 択也 23,MF 遠藤 保仁 7,MF 倉田 秋 14,MF 寺田 紳一 13,FW 佐藤 晃大 20,FW ラフィーニャ 9,GK 西部 洋平 21,DF 實藤 友紀 15,DF ジェシ 5,DF 森下 俊 33,DF 小宮山 尊信 8,MF 中村 憲剛 14,MF 柴崎 晃誠 19,MF 田坂 祐介 6,FW 矢島 卓郎 9,FW レナト 10,FW 小林 悠 11,万博記念競技場,晴,11.8,43%
5081,14047,GK キム ジンヒョン 21,DF 茂庭 照幸 3,DF 藤本 康太 4,DF 酒本 憲幸 17,DF 高橋 大輔 20,MF 扇原 貴宏 2,MF 山口 螢 6,MF キム ボギョン 7,MF 清武 弘嗣 8,MF ブランキーニョ 10,FW ケンペス 9,GK 東口 順昭 21,DF 村上 佑介 25,DF 鈴木 大輔 4,DF 石川 直樹 5,DF 金 珍洙 19,MF 三門 雄大 6,MF 本間 勲 15,MF 田中 亜土夢 23,MF アラン ミネイロ 18,FW ミシェウ 10,FW ブルーノ ロペス 11,キンチョウスタジアム,晴,13.6,43%
5082,14049,GK 八田 直樹 21,DF 駒野 友一 5,DF チョ ビョングク 24,DF 藤田 義明 33,DF 宮崎 智彦 13,MF 山本 康裕 23,MF 小林 裕紀 7,MF ペク ソンドン 8,MF 松浦 拓弥 11,MF 山田 大記 10,FW 前田 遼一 18,GK 飯倉 大樹 21,DF 小林 祐三 13,DF 栗原 勇蔵 4,DF 中澤 佑二 22,DF ドゥトラ 5,MF 富澤 清太郎 27,MF 中町 公祐 8,MF 中村 俊輔 25,MF 兵藤 慎剛 7,FW 小野 裕二 10,FW 大黒 将志 9,ヤマハスタジアム（磐田）,晴,19.9,53%
5083,14048,GK 李 昊乗 16,DF 日高 拓磨 2,DF ジェイド ノース 3,DF 奈良 竜樹 29,DF 岩沼 俊介 6,MF 前 貴之 31,MF 河合 竜二 4,MF 近藤 祐介 32,MF 岡本 賢明 17,MF 高木 純平 7,FW 前田 俊介 11,GK 西部 洋平 21,DF 田中 裕介 3,DF 伊藤 宏樹 2,DF 森下 俊 33,DF 小宮山 尊信 8,MF 稲本 潤一 20,MF 大島 僚太 30,MF 田坂 祐介 6,FW 矢島 卓郎 9,FW レナト 10,FW 小林 悠 11,札幌ドーム,屋内,22.3,36%
5084,14050,GK 徳重 健太 30,DF 奥井 諒 25,DF イ グァンソン 23,DF 高木 和道 22,DF 相馬 崇人 3,MF 伊野波 雅彦 19,MF 大屋 翼 15,MF 野沢 拓也 8,MF 橋本 英郎 27,FW 田代 有三 11,FW 大久保 嘉人 10,GK 菅野 孝憲 21,DF 藤田 優人 27,DF 増嶋 竜也 5,DF 近藤 直也 3,DF 橋本 和 22,MF 澤 昌克 8,MF 栗澤 僚一 28,MF 大谷 秀和 7,MF ジョルジ ワグネル 15,FW 田中 順也 18,FW 北嶋 秀朗 9,ホームズスタジアム神戸,晴,22.3,47%
5085,14051,GK 西川 周作 1,DF 森脇 良太 24,DF 千葉 和彦 5,DF 水本 裕貴 4,MF ミキッチ 14,MF 青山 敏弘 6,MF 森﨑 和幸 8,MF 山岸 智 16,MF 石原 直樹 9,MF 髙萩 洋次郎 15,FW 佐藤 寿人 11,GK 楢﨑 正剛 1,DF 田中 隼磨 32,DF ダニエル 22,DF 田中 マルクス闘莉王 4,DF 増川 隆洋 5,MF 金崎 夢生 25,MF 藤本 淳吾 8,MF ダニルソン 20,MF 小川 佳純 10,FW 永井 謙佑 18,FW 玉田 圭司 11,広島ビッグアーチ,曇,19.9,65%
5086,14052,GK 曽ヶ端 準 21,DF 西 大伍 22,DF 岩政 大樹 3,DF 山村 和也 4,DF 新井場 徹 7,MF 梅鉢 貴秀 27,MF 青木 剛 15,MF 遠藤 康 25,MF 小笠原 満男 40,FW 大迫 勇也 9,FW 興梠 慎三 13,GK キム ジンヒョン 21,DF 茂庭 照幸 3,DF 藤本 康太 4,DF 酒本 憲幸 17,DF 高橋 大輔 20,MF 扇原 貴宏 2,MF 山口 螢 6,MF キム ボギョン 7,MF 清武 弘嗣 8,MF ブランキーニョ 10,FW ケンペス 9,県立カシマサッカースタジアム,曇時々晴,13.5,50%
5087,14053,GK 赤星 拓 1,DF 丹羽 竜平 15,DF キム クナン 5,DF 小林 久晃 4,DF 呂 成海 20,MF 岡本 知剛 6,MF 藤田 直之 14,MF 水沼 宏太 8,MF 金 民友 10,FW トジン 9,FW 豊田 陽平 11,GK 東口 順昭 21,DF 村上 佑介 25,DF 鈴木 大輔 4,DF 石川 直樹 5,DF 金 珍洙 19,MF 三門 雄大 6,MF 本間 勲 15,MF ミシェウ 10,MF アラン ミネイロ 18,FW 平井 将生 14,FW ブルーノ ロペス 11,佐賀県総合運動場陸上競技場,雨,18.0,78%
5088,14054,GK 北野 貴之 1,DF 坪内 秀介 14,DF 菊地 光将 2,DF 金 英權 20,DF 下平 匠 22,MF カルリーニョス 5,MF 青木 拓矢 6,MF 渡邉 大剛 13,MF 曺 永哲 9,MF 東 慶悟 8,FW ラファエル 10,GK 加藤 順大 18,DF 坪井 慶介 2,DF 永田 充 17,DF 槙野 智章 20,MF 平川 忠亮 14,MF 鈴木 啓太 13,MF 阿部 勇樹 22,MF 梅崎 司 7,MF 柏木 陽介 8,MF マルシオ リシャルデス 10,FW ポポ 16,ＮＡＣＫ５スタジアム大宮,曇,12.1,58%
5089,14055,GK 林 卓人 16,DF 菅井 直樹 25,DF 鎌田 次郎 2,DF 上本 大海 29,DF 朴 柱成 27,MF 富田 晋伍 17,MF 角田 誠 6,MF 太田 吉彰 15,MF 関口 訓充 11,FW ウイルソン 18,FW 赤嶺 真吾 24,GK 権田 修一 20,DF 徳永 悠平 2,DF 森重 真人 3,DF チャン ヒョンス 30,DF 太田 宏介 6,MF 高橋 秀人 4,MF 米本 拓司 7,MF 石川 直宏 18,MF 大竹 洋平 19,MF 羽生 直剛 22,FW 渡邉 千真 11,ユアテックスタジアム仙台,晴,10.4,55%
5090,14056,GK 藤ヶ谷 陽介 1,DF 加地 亮 21,DF 中澤 聡太 2,DF 今野 泰幸 15,DF 藤春 廣輝 4,MF 明神 智和 17,MF 武井 択也 23,MF 遠藤 保仁 7,MF 寺田 紳一 13,FW ラフィーニャ 9,FW 佐藤 晃大 20,GK 林 彰洋 31,DF 河井 陽介 17,DF 岩下 敬輔 5,DF カルフィン ヨン ア ピン 4,DF 李 記帝 33,MF 村松 大輔 2,MF アレックス 7,MF 大前 元紀 11,MF 高木 俊幸 13,FW 高原 直泰 19,FW ジミー フランサ 9,万博記念競技場,曇,15.3,79%
5091,14058,GK 楢﨑 正剛 1,DF ダニエル 22,DF 田中 マルクス闘莉王 4,DF 増川 隆洋 5,MF 田中 隼磨 32,MF 藤本 淳吾 8,MF ダニルソン 20,MF 小川 佳純 10,FW 金崎 夢生 25,FW 永井 謙佑 18,FW 玉田 圭司 11,GK 加藤 順大 18,DF 坪井 慶介 2,DF 永田 充 17,DF 槙野 智章 20,MF 平川 忠亮 14,MF 鈴木 啓太 13,MF 阿部 勇樹 22,MF 梅崎 司 7,MF 柏木 陽介 8,MF マルシオ リシャルデス 10,FW ポポ 16,名古屋市瑞穂陸上競技場,晴,27.5,34%
5092,14057,GK 権田 修一 20,DF 徳永 悠平 2,DF 森重 真人 3,DF チャン ヒョンス 30,DF 太田 宏介 6,MF 高橋 秀人 4,MF 梶山 陽平 10,MF 石川 直宏 18,MF 長谷川 アーリアジャスール 8,MF 谷澤 達也 39,FW ルーカス 49,GK 林 彰洋 31,DF 吉田 豊 28,DF 岩下 敬輔 5,DF カルフィン ヨン ア ピン 4,DF 李 記帝 33,MF 村松 大輔 2,MF 小野 伸二 18,MF アレックス 7,MF 大前 元紀 11,FW 伊藤 翔 14,FW ジミー フランサ 9,味の素スタジアム,晴,24.6,47%
5093,14059,GK 稲田 康志 16,DF 酒井 宏樹 4,DF 増嶋 竜也 5,DF 近藤 直也 3,DF 橋本 和 22,MF レアンドロ ドミンゲス 10,MF 栗澤 僚一 28,MF 大谷 秀和 7,MF ジョルジ ワグネル 15,FW 田中 順也 18,FW 北嶋 秀朗 9,GK 赤星 拓 1,DF 丹羽 竜平 15,DF 小林 久晃 4,DF キム クナン 5,DF 呂 成海 20,MF 水沼 宏太 8,MF 岡本 知剛 6,MF 藤田 直之 14,MF 金 民友 10,FW トジン 9,FW 豊田 陽平 11,日立柏サッカー場,晴,18.9,75%
5094,14060,GK 西部 洋平 21,DF 伊藤 宏樹 2,DF 稲本 潤一 20,DF 森下 俊 33,DF 田中 雄大 24,MF 田中 裕介 3,MF 中村 憲剛 14,MF 山瀬 功治 13,FW 楠神 順平 16,FW 矢島 卓郎 9,FW 小林 悠 11,GK 西川 周作 1,DF 森脇 良太 24,DF 千葉 和彦 5,DF 水本 裕貴 4,MF ミキッチ 14,MF 青山 敏弘 6,MF 森﨑 和幸 8,MF 山岸 智 16,MF 石原 直樹 9,MF 髙萩 洋次郎 15,FW 佐藤 寿人 11,等々力陸上競技場,晴,24.1,50%
5095,14061,GK 曽ヶ端 準 21,DF 西 大伍 22,DF 岩政 大樹 3,DF 山村 和也 4,DF 新井場 徹 7,MF 柴崎 岳 20,MF 遠藤 康 25,MF 小笠原 満男 40,MF ドゥトラ 11,FW 大迫 勇也 9,FW 興梠 慎三 13,GK 藤ヶ谷 陽介 1,DF 加地 亮 21,DF 中澤 聡太 2,DF 今野 泰幸 15,DF 藤春 廣輝 4,MF 明神 智和 17,MF 武井 択也 23,MF 遠藤 保仁 7,MF 寺田 紳一 13,FW 佐藤 晃大 20,FW ラフィーニャ 9,県立カシマサッカースタジアム,晴,15.4,71%
5096,14062,GK 北野 貴之 1,DF 坪内 秀介 14,DF 菊地 光将 2,DF 金 英權 20,DF 下平 匠 22,MF カルリーニョス 5,MF 青木 拓矢 6,MF 渡邉 大剛 13,MF 曺 永哲 9,MF 東 慶悟 8,FW ラファエル 10,GK 李 昊乗 16,DF 日高 拓磨 2,DF ジェイド ノース 3,DF 奈良 竜樹 29,DF 岩沼 俊介 6,MF 河合 竜二 4,MF 前 貴之 31,MF 高木 純平 7,MF 岡本 賢明 17,MF 近藤 祐介 32,FW 前田 俊介 11,ＮＡＣＫ５スタジアム大宮,晴,21.4,65%
5097,14063,GK 飯倉 大樹 21,DF 小林 祐三 13,DF 栗原 勇蔵 4,DF 中澤 佑二 22,DF ドゥトラ 5,MF 富澤 清太郎 27,MF 兵藤 慎剛 7,MF 中村 俊輔 25,MF 齋藤 学 11,FW 小野 裕二 10,FW 大黒 将志 9,GK 徳重 健太 30,DF 奥井 諒 25,DF イ グァンソン 23,DF 北本 久仁衛 4,DF 相馬 崇人 3,MF 伊野波 雅彦 19,MF 大屋 翼 15,MF 野沢 拓也 8,MF 橋本 英郎 27,FW 森岡 亮太 14,FW 田代 有三 11,日産スタジアム,晴,23.0,55%
5098,14064,GK 東口 順昭 21,DF 内田 潤 17,DF 鈴木 大輔 4,DF 石川 直樹 5,DF 金 珍洙 19,MF 本間 勲 15,MF 菊地 直哉 36,MF 田中 亜土夢 23,FW 矢野 貴章 9,FW ミシェウ 10,FW ブルーノ ロペス 11,GK 林 卓人 16,DF 田村 直也 23,DF 鎌田 次郎 2,DF 上本 大海 29,DF 朴 柱成 27,MF 富田 晋伍 17,MF 角田 誠 6,MF 太田 吉彰 15,MF 関口 訓充 11,FW 柳沢 敦 13,FW ウイルソン 18,東北電力ビッグスワンスタジアム,晴,20.6,39%
5099,14065,GK キム ジンヒョン 21,DF 茂庭 照幸 3,DF 藤本 康太 4,DF 丸橋 祐介 14,DF 酒本 憲幸 17,MF 扇原 貴宏 2,MF 山口 螢 6,MF キム ボギョン 7,MF 清武 弘嗣 8,MF ブランキーニョ 10,FW ケンペス 9,GK 八田 直樹 21,DF 駒野 友一 5,DF チョ ビョングク 24,DF 藤田 義明 33,DF 宮崎 智彦 13,MF 山本 康裕 23,MF 小林 裕紀 7,MF 山田 大記 10,MF 松浦 拓弥 11,MF ペク ソンドン 8,FW 前田 遼一 18,キンチョウスタジアム,晴,19.0,74%
5100,14066,GK 李 昊乗 16,DF 日高 拓磨 2,DF ジェイド ノース 3,DF 櫛引 一紀 25,DF 岩沼 俊介 6,MF 河合 竜二 4,MF 宮澤 裕樹 10,MF 古田 寛幸 15,MF 近藤 祐介 32,MF 高木 純平 7,FW 前田 俊介 11,GK キム ジンヒョン 21,DF 茂庭 照幸 3,DF 藤本 康太 4,DF 丸橋 祐介 14,DF 酒本 憲幸 17,MF 扇原 貴宏 2,MF 山口 螢 6,MF キム ボギョン 7,MF 清武 弘嗣 8,MF ブランキーニョ 10,FW ケンペス 9,札幌厚別公園競技場,曇,16.3,70%
5101,14067,GK 徳重 健太 30,DF イ グァンソン 23,DF 北本 久仁衛 4,MF 朴 康造 7,MF 伊野波 雅彦 19,MF 大屋 翼 15,MF 相馬 崇人 3,MF 野沢 拓也 8,MF 奥井 諒 25,MF 小川 慶治朗 13,FW 吉田 孝行 17,GK 北野 貴之 1,DF 坪内 秀介 14,DF 菊地 光将 2,DF 金 英權 20,DF 下平 匠 22,MF カルリーニョス 5,MF 青木 拓矢 6,MF 渡邉 大剛 13,MF 曺 永哲 9,MF 東 慶悟 8,FW ラファエル 10,ホームズスタジアム神戸,屋内,23.3,59%
5102,14068,GK 西部 洋平 21,DF 田中 裕介 3,DF 井川 祐輔 4,DF 森下 俊 33,DF 登里 享平 23,MF 稲本 潤一 20,MF 大島 僚太 30,MF 中村 憲剛 14,FW 楠神 順平 16,FW 矢島 卓郎 9,FW 小林 悠 11,GK 八田 直樹 21,DF 駒野 友一 5,DF 金沢 浄 16,DF チョ ビョングク 24,DF 藤田 義明 33,MF 小林 裕紀 7,MF 山田 大記 10,MF 菅沼 実 15,MF 山本 康裕 23,FW 山崎 亮平 9,FW 前田 遼一 18,等々力陸上競技場,雨,18.5,88%
5103,14069,GK 西川 周作 1,DF 森脇 良太 24,DF 千葉 和彦 5,DF 水本 裕貴 4,MF ミキッチ 14,MF 青山 敏弘 6,MF 中島 浩司 35,MF 山岸 智 16,MF 石原 直樹 9,MF 髙萩 洋次郎 15,FW 佐藤 寿人 11,GK 東口 順昭 21,DF 内田 潤 17,DF 鈴木 大輔 4,DF 石川 直樹 5,DF 金 珍洙 19,MF 菊地 直哉 36,MF 本間 勲 15,MF 小谷野 顕治 26,MF 田中 亜土夢 23,FW ミシェウ 10,FW 矢野 貴章 9,広島ビッグアーチ,曇,20.1,65%
5104,14070,GK 赤星 拓 1,DF 丹羽 竜平 15,DF 小林 久晃 4,DF キム クナン 5,DF 呂 成海 20,MF 岡本 知剛 6,MF 藤田 直之 14,MF 水沼 宏太 8,MF 野田 隆之介 18,FW トジン 9,FW 豊田 陽平 11,GK 林 卓人 16,DF 菅井 直樹 25,DF 鎌田 次郎 2,DF 上本 大海 29,DF 朴 柱成 27,MF 富田 晋伍 17,MF 角田 誠 6,MF 松下 年宏 8,MF 関口 訓充 11,FW 柳沢 敦 13,FW ウイルソン 18,ベストアメニティスタジアム,曇,20.0,60%
5105,14072,GK 林 彰洋 31,DF 吉田 豊 28,DF 岩下 敬輔 5,DF カルフィン ヨン ア ピン 4,DF 李 記帝 33,MF 村松 大輔 2,MF 小野 伸二 18,MF 河井 陽介 17,FW 大前 元紀 11,FW 伊藤 翔 14,FW 高木 俊幸 13,GK 曽ヶ端 準 21,DF 西 大伍 22,DF 岩政 大樹 3,DF 山村 和也 4,DF 新井場 徹 7,MF 柴崎 岳 20,MF 遠藤 康 25,MF 小笠原 満男 40,MF ドゥトラ 11,FW 興梠 慎三 13,FW 大迫 勇也 9,アウトソーシングスタジアム日本平,曇,19.1,90%
5106,14071,GK 加藤 順大 18,DF 坪井 慶介 2,DF 永田 充 17,DF 槙野 智章 20,MF 平川 忠亮 14,MF 鈴木 啓太 13,MF 阿部 勇樹 22,MF 梅崎 司 7,MF 柏木 陽介 8,MF マルシオ リシャルデス 10,FW ポポ 16,GK 飯倉 大樹 21,DF 小林 祐三 13,DF 栗原 勇蔵 4,DF 中澤 佑二 22,DF ドゥトラ 5,MF 熊谷 アンドリュー 28,MF 兵藤 慎剛 7,MF 中村 俊輔 25,MF 齋藤 学 11,FW 小野 裕二 10,FW 大黒 将志 9,埼玉スタジアム２００２,雨のち曇,19.1,90%
5107,14076,GK 飯倉 大樹 21,DF 小林 祐三 13,DF 栗原 勇蔵 4,DF 中澤 佑二 22,DF ドゥトラ 5,MF 富澤 清太郎 27,MF 兵藤 慎剛 7,MF 中村 俊輔 25,MF 齋藤 学 11,FW 小野 裕二 10,FW 大黒 将志 9,GK 李 昊乗 16,DF 日高 拓磨 2,DF ジェイド ノース 3,DF 櫛引 一紀 25,DF 岩沼 俊介 6,MF 河合 竜二 4,MF 宮澤 裕樹 10,MF 古田 寛幸 15,MF 近藤 祐介 32,MF 高木 純平 7,FW 前田 俊介 11,日産スタジアム,晴,27.9,47%
5108,14075,GK 林 卓人 16,DF 菅井 直樹 25,DF 鎌田 次郎 2,DF 上本 大海 29,DF 朴 柱成 27,MF 富田 晋伍 17,MF 角田 誠 6,MF 梁 勇基 10,MF 関口 訓充 11,FW 太田 吉彰 15,FW ウイルソン 18,GK 林 彰洋 31,DF 吉田 豊 28,DF 岩下 敬輔 5,DF カルフィン ヨン ア ピン 4,DF 李 記帝 33,MF 村松 大輔 2,MF アレックス 7,MF 河井 陽介 17,FW ジミー フランサ 9,FW 大前 元紀 11,FW 高木 俊幸 13,ユアテックスタジアム仙台,曇のち雨,16.9,68%
5109,14077,GK キム ジンヒョン 21,DF 茂庭 照幸 3,DF 藤本 康太 4,DF 丸橋 祐介 14,DF 酒本 憲幸 17,MF 扇原 貴宏 2,MF 山口 螢 6,MF キム ボギョン 7,MF 清武 弘嗣 8,MF 柿谷 曜一朗 13,FW ケンペス 9,GK 徳重 健太 30,DF 奥井 諒 25,DF イ グァンソン 23,DF 北本 久仁衛 4,DF 相馬 崇人 3,MF 大屋 翼 15,MF 伊野波 雅彦 19,FW 朴 康造 7,FW 野沢 拓也 8,FW 小川 慶治朗 13,FW 吉田 孝行 17,キンチョウスタジアム,晴,22.6,33%
5110,14078,GK 稲田 康志 16,DF 酒井 宏樹 4,DF 増嶋 竜也 5,DF 渡部 博文 23,DF 橋本 和 22,MF レアンドロ ドミンゲス 10,MF 安 英学 17,MF 茨田 陽生 20,MF ジョルジ ワグネル 15,FW リカルド ロボ 25,FW 北嶋 秀朗 9,GK 西川 周作 1,DF 森脇 良太 24,DF 千葉 和彦 5,DF 水本 裕貴 4,MF ミキッチ 14,MF 青山 敏弘 6,MF 森﨑 和幸 8,MF 山岸 智 16,MF 石原 直樹 9,MF 髙萩 洋次郎 15,FW 佐藤 寿人 11,日立柏サッカー場,晴のち曇一時雨,17.6,85%
5111,14080,GK 八田 直樹 21,DF 駒野 友一 5,DF 宮崎 智彦 13,DF チョ ビョングク 24,DF 藤田 義明 33,MF ロドリゴ ソウト 6,MF 小林 裕紀 7,MF ペク ソンドン 8,MF 山崎 亮平 9,MF 山田 大記 10,FW 前田 遼一 18,GK 加藤 順大 18,DF 坪井 慶介 2,DF 永田 充 17,DF 槙野 智章 20,MF 平川 忠亮 14,MF 鈴木 啓太 13,MF 阿部 勇樹 22,MF 野田 紘史 12,MF 柏木 陽介 8,MF マルシオ リシャルデス 10,FW ポポ 16,エコパスタジアム,晴,16.6,73%
5112,14079,GK 北野 貴之 1,DF 坪内 秀介 14,DF 深谷 友基 4,DF 菊地 光将 2,DF 下平 匠 22,MF カルリーニョス 5,MF 青木 拓矢 6,MF 渡邉 大剛 13,MF 曺 永哲 9,MF 東 慶悟 8,FW ラファエル 10,GK 木村 敦志 29,DF 丹羽 大輝 5,DF 中澤 聡太 2,DF 今野 泰幸 15,DF 藤春 廣輝 4,MF 武井 択也 23,MF 遠藤 保仁 7,MF 寺田 紳一 13,MF 倉田 秋 14,FW 阿部 浩之 25,FW 佐藤 晃大 20,ＮＡＣＫ５スタジアム大宮,曇のち晴,18.3,54%
5113,14081,GK 楢﨑 正剛 1,DF 石櫃 洋祐 23,DF ダニエル 22,DF 田中 マルクス闘莉王 4,DF 三都主 アレサンドロ 38,MF 中村 直志 7,MF ダニルソン 20,MF 藤本 淳吾 8,MF 玉田 圭司 11,MF 金崎 夢生 25,FW ケネディ 16,GK 西部 洋平 21,DF 田中 裕介 3,DF 井川 祐輔 4,DF 森下 俊 33,DF 登里 享平 23,MF 稲本 潤一 20,MF 中村 憲剛 14,MF 大島 僚太 30,FW 田坂 祐介 6,FW 楠神 順平 16,FW 矢島 卓郎 9,豊田スタジアム,晴,19.0,48%
